subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
1,100.0,12,2,-38.5,471.5,510.0
1,150.0,54,9,-81.88888888888889,376.1111111111111,458.0
1,200.0,75,19,-27.42105263157895,390.2105263157895,417.63157894736844
1,250.0,73,25,-92.84,372.08,464.92
1,300.0,46,21,-50.476190476190474,412.8095238095238,463.2857142857143
1,350.0,19,8,33.0,433.875,400.875
1,400.0,15,4,-218.5,496.0,714.5
1,450.0,16,7,24.0,576.4285714285714,552.4285714285714
1,500.0,26,4,-82.5,582.25,664.75
1,550.0,41,10,-83.3,660.6,743.9
1,600.0,35,13,-66.23076923076923,675.3076923076923,741.5384615384615
1,650.0,30,11,-82.81818181818181,756.3636363636364,839.1818181818181
1,700.0,17,6,-102.66666666666667,782.8333333333334,885.5
1,750.0,13,3,-20.333333333333332,800.3333333333334,820.6666666666666
10,100.0,84,20,-25.95,405.35,431.3
10,150.0,102,29,-3.3793103448275863,410.0344827586207,413.41379310344826
10,200.0,138,40,-44.875,418.075,462.95
10,250.0,69,34,-32.35294117647059,414.2647058823529,446.61764705882354
10,300.0,22,10,-11.5,432.2,443.7
10,350.0,3,2,-15.0,396.5,411.5
11,350.0,33,5,-14.6,548.6,563.2
11,400.0,54,14,-86.35714285714286,537.7857142857143,624.1428571428571
11,450.0,94,26,-79.73076923076923,559.0,638.7307692307693
11,500.0,118,33,-96.51515151515152,597.0,693.5151515151515
11,550.0,95,29,-107.27586206896552,603.2068965517242,710.4827586206897
11,600.0,55,23,-24.565217391304348,677.7391304347826,702.304347826087
11,650.0,16,7,29.285714285714285,702.8571428571429,673.5714285714286
11,700.0,4,2,-47.0,806.5,853.5
12,500.0,15,2,24.5,649.5,625.0
12,550.0,21,3,-95.66666666666667,713.6666666666666,809.3333333333334
12,600.0,44,13,-92.61538461538461,799.1538461538462,891.7692307692307
12,650.0,72,14,-104.35714285714286,788.6428571428571,893.0
12,700.0,124,31,-153.96774193548387,849.3548387096774,1003.3225806451613
12,750.0,93,38,-125.05263157894737,906.7894736842105,1031.842105263158
12,800.0,53,19,-51.36842105263158,920.2631578947369,971.6315789473684
13,100.0,6,2,-78.0,540.0,618.0
13,150.0,16,2,273.0,633.0,360.0
13,200.0,33,9,47.55555555555556,606.1111111111111,558.5555555555555
13,250.0,37,10,-52.9,459.1,512.0
13,300.0,61,14,-5.571428571428571,517.2142857142857,522.7857142857143
13,350.0,60,18,-94.55555555555556,470.6666666666667,565.2222222222222
13,400.0,60,17,-57.705882352941174,477.3529411764706,535.0588235294117
13,450.0,58,19,23.210526315789473,616.1578947368421,592.9473684210526
13,500.0,61,15,-64.8,586.5333333333333,651.3333333333334
13,550.0,54,19,-118.84210526315789,641.8947368421053,760.7368421052631
13,600.0,21,9,-55.22222222222222,751.5555555555555,806.7777777777778
13,650.0,5,4,-111.0,767.25,878.25
14,200.0,18,4,-166.75,472.25,639.0
14,250.0,34,4,-290.25,358.0,648.25
14,300.0,51,12,-81.25,473.5833333333333,554.8333333333334
14,350.0,66,22,-152.6818181818182,483.0,635.6818181818181
14,400.0,70,16,-118.625,488.5,607.125
14,450.0,56,20,-58.65,563.55,622.2
14,500.0,37,14,-219.14285714285714,513.7857142857143,732.9285714285714
14,550.0,58,13,-223.76923076923077,551.1538461538462,774.9230769230769
14,600.0,42,19,-99.57894736842105,692.3684210526316,791.9473684210526
14,650.0,11,6,-192.83333333333334,652.3333333333334,845.1666666666666
14,700.0,11,2,-310.0,605.0,915.0
14,750.0,12,4,45.75,784.0,738.25
14,800.0,6,3,108.33333333333333,739.3333333333334,631.0
15,100.0,52,10,71.7,449.6,377.9
15,150.0,112,25,-28.0,396.68,424.68
15,200.0,114,41,-1.975609756097561,410.5121951219512,412.4878048780488
15,250.0,92,31,-21.967741935483872,410.2903225806452,432.258064516129
15,300.0,34,16,-38.3125,423.875,462.1875
15,350.0,8,5,-30.6,428.2,458.8
16,300.0,28,2,-20.5,580.0,600.5
16,350.0,36,11,-135.63636363636363,540.0909090909091,675.7272727272727
16,400.0,33,9,-17.88888888888889,615.4444444444445,633.3333333333334
16,450.0,63,10,-88.4,588.1,676.5
16,500.0,59,20,-47.05,612.65,659.7
16,550.0,79,23,-68.6086956521739,677.0434782608696,745.6521739130435
16,600.0,72,29,-33.206896551724135,697.0689655172414,730.2758620689655
16,650.0,40,19,-35.0,758.4736842105264,793.4736842105264
16,700.0,17,4,-94.0,797.75,891.75
16,750.0,15,4,-125.0,692.5,817.5
16,800.0,17,5,-51.4,873.4,924.8
17,100.0,45,7,-52.142857142857146,443.14285714285717,495.2857142857143
17,150.0,79,23,-50.04347826086956,408.30434782608694,458.3478260869565
17,200.0,87,30,8.833333333333334,464.73333333333335,455.9
17,250.0,65,21,-51.04761904761905,395.2857142857143,446.3333333333333
17,300.0,52,20,5.45,510.25,504.8
17,350.0,31,12,-144.66666666666666,413.3333333333333,558.0
17,400.0,13,6,-28.5,512.6666666666666,541.1666666666666
17,450.0,22,3,43.333333333333336,471.3333333333333,428.0
17,500.0,36,9,-123.55555555555556,547.4444444444445,671.0
17,550.0,17,7,-152.57142857142858,503.14285714285717,655.7142857142857
17,600.0,7,4,-235.25,698.75,934.0
18,300.0,29,2,-55.5,465.5,521.0
18,350.0,95,17,-65.23529411764706,499.6470588235294,564.8823529411765
18,400.0,180,44,-54.86363636363637,538.2727272727273,593.1363636363636
18,450.0,124,49,-76.55102040816327,563.6530612244898,640.204081632653
18,500.0,44,26,-34.88461538461539,596.0769230769231,630.9615384615385
18,550.0,4,3,-137.66666666666666,557.6666666666666,695.3333333333334
19,350.0,27,4,-91.25,468.0,559.25
19,400.0,84,15,-100.66666666666667,533.2,633.8666666666667
19,450.0,139,39,-51.666666666666664,583.9487179487179,635.6153846153846
19,500.0,107,41,-28.390243902439025,609.0243902439024,637.4146341463414
19,550.0,62,20,-22.25,631.45,653.7
19,600.0,40,14,-17.285714285714285,684.8571428571429,702.1428571428571
19,650.0,9,5,-133.6,676.4,810.0
2,400.0,57,9,-59.111111111111114,533.0,592.1111111111111
2,450.0,114,28,-75.21428571428571,551.75,626.9642857142857
