subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
37,500.0,10,6,-86.83333333333333,656.5,743.3333333333334
38,150.0,16,2,42.5,545.0,502.5
38,200.0,38,11,-1.0,467.72727272727275,468.72727272727275
38,250.0,38,15,-0.06666666666666667,488.6666666666667,488.73333333333335
38,300.0,20,7,43.857142857142854,481.14285714285717,437.2857142857143
38,350.0,6,5,-28.0,468.0,496.0
39,100.0,10,2,-205.0,486.0,691.0
39,150.0,19,7,61.857142857142854,552.1428571428571,490.2857142857143
39,200.0,34,7,15.571428571428571,509.57142857142856,494.0
39,250.0,34,16,31.75,541.5625,509.8125
39,300.0,16,8,-51.25,479.0,530.25
39,350.0,5,2,51.5,509.0,457.5
40,250.0,23,2,-162.0,543.0,705.0
40,300.0,32,8,-101.5,473.0,574.5
40,350.0,26,10,-50.6,505.9,556.5
40,400.0,20,6,-23.166666666666668,586.0,609.1666666666666
40,450.0,11,5,-107.8,536.4,644.2
41,200.0,19,5,-59.8,496.0,555.8
41,250.0,31,7,-14.571428571428571,502.57142857142856,517.1428571428571
41,300.0,31,9,-101.11111111111111,482.1111111111111,583.2222222222222
41,350.0,14,6,23.5,551.6666666666666,528.1666666666666
41,450.0,4,2,121.5,613.5,492.0
41,550.0,3,2,256.0,906.0,650.0
42,200.0,26,6,1.5,495.8333333333333,494.3333333333333
42,250.0,32,14,-67.5,475.64285714285717,543.1428571428571
42,300.0,30,11,-30.09090909090909,512.4545454545455,542.5454545454545
42,350.0,19,8,-35.375,535.25,570.625
42,400.0,4,2,57.5,638.0,580.5
43,300.0,16,4,-181.0,536.0,717.0
43,350.0,21,4,-54.75,516.5,571.25
43,400.0,21,5,-111.0,551.8,662.8
43,450.0,14,7,-96.71428571428571,608.4285714285714,705.1428571428571
43,500.0,8,4,-61.0,605.75,666.75
43,550.0,5,3,13.333333333333334,660.0,646.6666666666666
43,700.0,4,2,-48.5,567.5,616.0
43,750.0,3,2,-73.0,583.0,656.0
44,300.0,15,2,-261.5,548.0,809.5
44,350.0,20,5,-215.8,534.2,750.0
44,400.0,26,6,-299.8333333333333,528.0,827.8333333333334
44,450.0,27,12,-140.25,588.5,728.75
44,500.0,14,6,-95.16666666666667,670.3333333333334,765.5
44,650.0,4,3,-70.0,688.0,758.0
46,200.0,18,5,37.8,559.2,521.4
46,250.0,22,8,-34.5,547.0,581.5
46,300.0,28,8,-16.125,585.25,601.375
46,350.0,21,11,-13.636363636363637,573.2727272727273,586.9090909090909
46,400.0,8,4,-108.75,611.5,720.25
46,450.0,4,3,-32.0,662.3333333333334,694.3333333333334
47,250.0,11,2,-118.5,443.0,561.5
47,300.0,27,5,-30.2,568.0,598.2
47,350.0,39,12,-53.083333333333336,549.3333333333334,602.4166666666666
47,400.0,30,12,-31.583333333333332,547.8333333333334,579.4166666666666
47,450.0,10,6,-191.5,533.1666666666666,724.6666666666666
48,150.0,20,3,1.0,459.3333333333333,458.3333333333333
48,200.0,46,8,6.375,421.5,415.125
48,250.0,39,18,-8.166666666666666,436.55555555555554,444.72222222222223
48,300.0,11,7,0.2857142857142857,459.85714285714283,459.57142857142856
49,300.0,30,6,-78.66666666666667,507.1666666666667,585.8333333333334
49,350.0,43,14,-32.5,511.7142857142857,544.2142857142857
49,400.0,29,16,-57.9375,542.0,599.9375
49,450.0,10,5,-19.0,526.0,545.0
51,0.0,3,2,15.0,593.5,578.5
51,350.0,22,4,26.25,582.5,556.25
51,400.0,26,6,-33.5,579.8333333333334,613.3333333333334
51,450.0,23,9,-10.88888888888889,650.4444444444445,661.3333333333334
51,500.0,13,4,-33.75,653.75,687.5
52,250.0,8,2,-86.0,539.0,625.0
52,300.0,19,4,-51.5,617.75,669.25
52,350.0,27,8,-40.25,608.5,648.75
52,400.0,26,9,-3.3333333333333335,632.1111111111111,635.4444444444445
52,450.0,21,9,-104.77777777777777,609.7777777777778,714.5555555555555
52,500.0,12,5,-65.2,632.0,697.2
52,550.0,3,3,53.0,718.6666666666666,665.6666666666666
53,250.0,39,7,9.142857142857142,569.0,559.8571428571429
53,300.0,41,19,-52.63157894736842,522.1052631578947,574.7368421052631
53,350.0,20,11,6.2727272727272725,612.0,605.7272727272727
53,400.0,5,2,2.0,603.5,601.5
54,0.0,36,12,-19.833333333333332,489.8333333333333,509.6666666666667
54,50.0,37,6,70.33333333333333,521.1666666666666,450.8333333333333
54,100.0,30,10,89.9,541.6,451.7
54,150.0,14,10,62.3,553.6,491.3
54,200.0,2,2,-86.5,624.0,710.5
55,250.0,4,2,-66.5,422.0,488.5
55,350.0,12,4,-33.5,596.25,629.75
55,400.0,19,5,-61.8,593.6,655.4
55,450.0,23,8,-105.75,639.625,745.375
55,500.0,23,10,-119.0,700.6,819.6
55,550.0,17,10,-42.6,682.0,724.6
55,600.0,9,4,-4.5,775.5,780.0
55,650.0,4,3,-89.0,732.0,821.0
56,150.0,3,2,-9.0,569.5,578.5
56,300.0,6,2,-39.0,563.0,602.0
56,350.0,10,3,-3.6666666666666665,589.0,592.6666666666666
56,400.0,23,3,-20.666666666666668,657.3333333333334,678.0
56,450.0,34,12,-32.833333333333336,681.5833333333334,714.4166666666666
56,500.0,26,8,89.25,842.75,753.5
56,550.0,8,5,19.6,764.4,744.8
58,150.0,14,3,125.33333333333333,579.3333333333334,454.0
58,200.0,28,7,25.571428571428573,487.57142857142856,462.0
58,250.0,30,12,-51.0,478.0833333333333,529.0833333333334
58,300.0,25,7,-19.285714285714285,497.7142857142857,517.0
58,350.0,16,7,-71.85714285714286,498.14285714285717,570.0
58,400.0,3,3,-14.666666666666666,474.3333333333333,489.0
59,200.0,38,6,159.16666666666666,682.8333333333334,523.6666666666666
59,250.0,46,21,-17.095238095238095,518.4285714285714,535.5238095238095
59,300.0,21,13,-69.61538461538461,528.3846153846154,598.0
60,250.0,14,3,-58.0,482.3333333333333,540.3333333333334
60,300.0,32,7,-81.14285714285714,501.0,582.1428571428571
60,350.0,41,15,-19.2,574.8,594.0
60,400.0,24,14,13.857142857142858,634.7857142857143,620.9285714285714
60,450.0,5,2,-106.0,517.5,623.5
62,250.0,14,2,-2.5,493.5,496.0
62,300.0,33,5,-70.6,493.6,564.2
62,350.0,40,18,-71.77777777777777,494.1666666666667,565.9444444444445
62,400.0,23,12,-74.0,535.1666666666666,609.1666666666666
62,450.0,6,2,-67.0,593.0,660.0
63,250.0,39,10,16.0,554.4,538.4
63,300.0,41,13,-16.53846153846154,550.6923076923077,567.2307692307693
63,350.0,19,13,-53.84615384615385,540.3076923076923,594.1538461538462
64,300.0,11,2,-219.5,574.0,793.5
64,350.0,18,7,-106.42857142857143,585.4285714285714,691.8571428571429
