subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
99,350.0,15,3,-59.333333333333336,515.3333333333334,574.6666666666666
99,400.0,4,3,-267.6666666666667,495.0,762.6666666666666
100,150.0,12,2,-104.5,679.0,783.5
100,200.0,11,3,-28.333333333333332,687.6666666666666,716.0
101,100.0,6,2,282.5,738.0,455.5
101,200.0,18,3,118.33333333333333,588.3333333333334,470.0
101,250.0,14,5,-64.4,518.6,583.0
101,300.0,3,3,-152.66666666666666,481.0,633.6666666666666
102,0.0,21,2,538.5,1198.0,659.5
102,50.0,11,2,72.0,502.0,430.0
102,250.0,4,2,-211.0,470.5,681.5
103,50.0,5,2,334.0,918.5,584.5
103,400.0,7,2,10.0,623.0,613.0
103,500.0,4,2,-171.0,499.5,670.5
105,200.0,9,2,-6.0,558.0,564.0
105,250.0,14,2,-42.5,531.5,574.0
105,300.0,18,3,-105.33333333333333,594.6666666666666,700.0
105,350.0,13,3,-340.0,464.3333333333333,804.3333333333334
105,400.0,3,2,-132.0,535.0,667.0
106,150.0,10,3,69.33333333333333,507.6666666666667,438.3333333333333
106,250.0,11,3,-9.0,475.3333333333333,484.3333333333333
107,250.0,19,3,-87.66666666666667,508.6666666666667,596.3333333333334
108,450.0,6,3,23.0,676.3333333333334,653.3333333333334
109,0.0,8,3,-8.0,494.6666666666667,502.6666666666667
109,200.0,8,2,-227.0,447.5,674.5
112,250.0,13,2,10.0,350.5,340.5
112,300.0,10,2,151.0,656.5,505.5
113,500.0,16,2,-30.0,736.5,766.5
113,550.0,12,4,35.0,762.25,727.25
113,600.0,4,2,40.5,848.0,807.5
114,50.0,4,2,132.5,783.5,651.0
114,150.0,11,3,261.0,854.6666666666666,593.6666666666666
114,250.0,12,4,-1.25,556.25,557.5
114,300.0,6,3,10.333333333333334,576.3333333333334,566.0
117,0.0,13,3,115.0,582.6666666666666,467.6666666666667
117,50.0,9,4,278.0,706.25,428.25
117,350.0,7,3,290.0,783.6666666666666,493.6666666666667
122,200.0,14,2,-24.5,607.5,632.0
122,250.0,18,3,-139.66666666666666,518.0,657.6666666666666
123,350.0,10,2,-229.5,459.0,688.5
124,0.0,9,2,-24.5,669.0,693.5
124,50.0,5,2,52.0,711.5,659.5
124,150.0,7,2,16.5,781.5,765.0
124,200.0,9,3,22.333333333333332,882.6666666666666,860.3333333333334
124,350.0,7,3,-120.66666666666667,612.6666666666666,733.3333333333334
125,250.0,8,2,140.5,712.5,572.0
125,350.0,15,4,16.75,575.75,559.0
125,400.0,10,2,442.0,1188.0,746.0
125,500.0,3,2,-52.5,667.0,719.5
126,250.0,14,2,-96.5,504.0,600.5
126,300.0,13,3,19.666666666666668,550.0,530.3333333333334
126,350.0,8,2,-100.5,581.5,682.0
127,150.0,7,2,303.5,797.5,494.0
127,250.0,10,2,-143.5,563.5,707.0
127,300.0,9,2,-121.5,566.0,687.5
128,100.0,10,2,166.5,695.5,529.0
128,150.0,11,2,38.0,509.0,471.0
128,250.0,12,6,47.333333333333336,511.3333333333333,464.0
128,300.0,6,2,7.5,550.5,543.0
132,300.0,13,2,-335.5,538.5,874.0
132,350.0,18,2,-212.0,586.0,798.0
132,400.0,11,2,-154.0,601.0,755.0
133,150.0,6,2,39.5,755.0,715.5
133,250.0,10,2,-6.5,683.5,690.0
133,350.0,7,2,-7.5,667.5,675.0
134,400.0,14,4,25.75,590.75,565.0
134,450.0,9,3,25.0,686.0,661.0
136,350.0,19,4,71.75,622.25,550.5
136,400.0,18,4,-57.75,491.0,548.75
136,450.0,8,3,2.6666666666666665,602.0,599.3333333333334
139,450.0,20,4,-112.0,573.75,685.75
139,500.0,11,3,-9.333333333333334,685.6666666666666,695.0
140,200.0,16,4,-35.75,477.0,512.75
140,250.0,13,3,50.666666666666664,548.6666666666666,498.0
140,350.0,4,2,-68.0,429.0,497.0
141,300.0,18,3,-88.66666666666667,513.0,601.6666666666666
141,400.0,5,2,-122.5,519.5,642.0
141,450.0,3,2,-50.5,670.5,721.0
142,250.0,13,3,-76.0,486.6666666666667,562.6666666666666
142,300.0,16,4,103.75,640.75,537.0
