subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
20,200.0,24,10,17.5,439.4,421.9
20,250.0,19,10,-48.1,396.5,444.6
20,300.0,10,6,-21.5,405.8333333333333,427.3333333333333
20,350.0,2,2,98.5,493.0,394.5
21,150.0,39,10,-33.2,372.1,405.3
21,200.0,47,22,-32.77272727272727,391.8636363636364,424.6363636363636
21,250.0,19,15,-25.6,407.8,433.4
23,50.0,17,4,62.75,460.25,397.5
23,100.0,23,12,53.333333333333336,441.75,388.4166666666667
23,150.0,21,8,0.875,397.625,396.75
23,200.0,24,10,-19.1,445.4,464.5
23,250.0,20,11,-93.36363636363636,408.8181818181818,502.1818181818182
23,300.0,8,4,9.0,450.5,441.5
24,50.0,14,2,82.5,439.5,357.0
24,100.0,28,7,31.714285714285715,411.42857142857144,379.7142857142857
24,150.0,34,14,-23.071428571428573,386.7857142857143,409.85714285714283
24,200.0,22,12,10.583333333333334,376.0,365.4166666666667
24,250.0,11,5,-33.8,371.4,405.2
24,300.0,5,5,43.2,455.0,411.8
25,0.0,5,2,-88.0,335.5,423.5
25,50.0,5,2,82.5,461.0,378.5
25,150.0,26,9,44.666666666666664,554.4444444444445,509.77777777777777
25,200.0,32,14,-3.9285714285714284,493.57142857142856,497.5
25,250.0,25,15,3.933333333333333,462.93333333333334,459.0
25,300.0,11,10,-36.4,441.8,478.2
28,0.0,4,2,35.0,427.5,392.5
28,100.0,17,4,-67.0,333.75,400.75
28,150.0,27,10,-40.7,433.1,473.8
28,200.0,29,14,7.071428571428571,422.7142857142857,415.64285714285717
28,250.0,21,10,-32.4,419.3,451.7
28,300.0,9,6,-52.666666666666664,404.1666666666667,456.8333333333333
28,350.0,3,2,-7.0,398.0,405.0
3,0.0,29,14,-2.2857142857142856,391.5,393.7857142857143
3,50.0,24,12,-7.75,351.75,359.5
3,100.0,17,6,-19.833333333333332,349.8333333333333,369.6666666666667
3,150.0,11,6,-21.333333333333332,338.6666666666667,360.0
3,200.0,4,4,-30.0,315.0,345.0
30,100.0,30,4,-85.75,289.75,375.5
30,150.0,38,14,-5.857142857142857,393.92857142857144,399.7857142857143
30,200.0,25,11,-9.636363636363637,362.0,371.6363636363636
30,250.0,9,6,-7.333333333333333,405.6666666666667,413.0
32,50.0,22,6,-65.16666666666667,330.0,395.1666666666667
32,100.0,31,15,-0.8,381.3333333333333,382.1333333333333
32,150.0,32,14,-31.642857142857142,387.7857142857143,419.42857142857144
32,200.0,21,14,7.357142857142857,409.0,401.64285714285717
32,250.0,6,3,-90.0,409.0,499.0
35,50.0,6,2,-93.5,359.5,453.0
35,100.0,8,2,146.5,528.0,381.5
35,150.0,19,3,86.33333333333333,446.3333333333333,360.0
35,200.0,32,12,-38.916666666666664,397.25,436.1666666666667
35,250.0,28,15,14.466666666666667,465.46666666666664,451.0
35,300.0,15,7,-22.285714285714285,438.85714285714283,461.14285714285717
35,350.0,6,5,-67.4,440.2,507.6
4,200.0,5,2,-107.0,374.0,481.0
4,300.0,13,4,-49.5,421.25,470.75
4,350.0,20,6,-43.666666666666664,473.3333333333333,517.0
5,150.0,12,2,72.0,495.0,423.0
5,200.0,34,7,-58.142857142857146,409.2857142857143,467.42857142857144
5,250.0,38,19,6.105263157894737,467.57894736842104,461.4736842105263
5,300.0,20,10,-2.2,467.6,469.8
5,350.0,8,6,-12.666666666666666,430.3333333333333,443.0
6,200.0,15,4,-0.25,477.0,477.25
6,250.0,25,6,8.833333333333334,422.1666666666667,413.3333333333333
6,300.0,25,13,-3.4615384615384617,465.46153846153845,468.9230769230769
6,350.0,20,8,-20.75,483.5,504.25
8,100.0,10,3,44.333333333333336,420.6666666666667,376.3333333333333
8,150.0,12,6,-11.666666666666666,400.5,412.1666666666667
8,200.0,17,4,26.25,392.5,366.25
8,250.0,27,8,-98.875,401.875,500.75
8,300.0,27,13,-39.23076923076923,453.61538461538464,492.84615384615387
8,350.0,16,11,0.8181818181818182,473.8181818181818,473.0
9,150.0,22,4,77.25,383.25,306.0
9,200.0,29,15,-59.06666666666667,389.4,448.46666666666664
9,250.0,21,7,-31.285714285714285,373.14285714285717,404.42857142857144
9,300.0,22,7,-75.57142857142857,424.7142857142857,500.2857142857143
9,350.0,14,11,12.0,475.0,463.0
