subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
10,0.0,21,14,3.142857142857143,429.42857142857144,426.2857142857143
10,50.0,14,7,4.428571428571429,408.7142857142857,404.2857142857143
10,100.0,10,6,66.16666666666667,404.0,337.8333333333333
10,150.0,4,3,58.0,438.0,380.0
10,200.0,2,2,-56.5,280.5,337.0
12,0.0,16,5,-41.8,384.6,426.4
12,50.0,26,10,-8.3,406.5,414.8
12,100.0,30,17,17.58823529411765,452.05882352941177,434.47058823529414
12,150.0,23,12,-23.25,391.4166666666667,414.6666666666667
12,200.0,13,9,-0.4444444444444444,412.6666666666667,413.1111111111111
12,250.0,4,3,53.0,469.0,416.0
13,0.0,10,3,21.333333333333332,378.3333333333333,357.0
13,50.0,26,6,-4.833333333333333,311.3333333333333,316.1666666666667
13,100.0,33,16,-40.0,338.375,378.375
13,150.0,17,11,-18.90909090909091,345.90909090909093,364.8181818181818
13,200.0,6,5,-6.0,408.8,414.8
13,250.0,2,2,82.5,342.5,260.0
14,50.0,9,3,-117.66666666666667,444.6666666666667,562.3333333333334
14,100.0,11,4,23.5,528.25,504.75
14,150.0,12,3,-32.333333333333336,382.3333333333333,414.6666666666667
14,200.0,13,6,-0.5,397.8333333333333,398.3333333333333
14,250.0,14,5,-38.8,474.2,513.0
14,300.0,16,6,-13.833333333333334,472.1666666666667,486.0
15,50.0,12,3,66.66666666666667,426.3333333333333,359.6666666666667
15,100.0,24,3,-97.33333333333333,373.6666666666667,471.0
15,150.0,32,13,4.538461538461538,368.46153846153845,363.9230769230769
15,200.0,28,15,-49.46666666666667,345.3333333333333,394.8
15,250.0,14,9,-15.0,373.8888888888889,388.8888888888889
16,50.0,13,4,-82.75,384.25,467.0
16,100.0,22,5,-2.0,400.2,402.2
16,150.0,30,11,107.18181818181819,512.0909090909091,404.90909090909093
16,200.0,26,14,16.285714285714285,466.35714285714283,450.07142857142856
16,250.0,13,6,44.333333333333336,458.0,413.6666666666667
16,300.0,2,2,26.0,423.0,397.0
17,0.0,19,8,-10.5,340.625,351.125
17,50.0,22,8,46.375,420.5,374.125
17,100.0,25,13,-37.46153846153846,387.7692307692308,425.2307692307692
17,150.0,17,11,-3.5454545454545454,378.45454545454544,382.0
17,200.0,7,5,-45.4,346.8,392.2
17,250.0,2,2,-93.5,331.5,425.0
18,100.0,21,5,55.6,371.8,316.2
18,150.0,40,13,-47.0,359.38461538461536,406.38461538461536
18,200.0,35,19,2.210526315789474,388.10526315789474,385.89473684210526
18,250.0,15,7,-66.14285714285714,333.14285714285717,399.2857142857143
19,0.0,12,4,19.75,342.75,323.0
19,50.0,16,5,-59.6,306.2,365.8
19,100.0,18,8,-12.125,317.75,329.875
19,150.0,10,6,-50.833333333333336,336.6666666666667,387.5
19,200.0,4,3,101.66666666666667,375.6666666666667,274.0
19,250.0,2,2,-139.0,264.0,403.0
2,0.0,21,11,49.0,466.54545454545456,417.54545454545456
2,50.0,18,9,-43.333333333333336,416.6666666666667,460.0
2,100.0,23,8,11.25,438.625,427.375
