subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
19,500.0,14,7,-129.42857142857142,747.2857142857143,876.7142857142857
19,533.0,9,4,11.5,815.25,803.75
19,567.0,6,3,39.333333333333336,676.0,636.6666666666666
19,600.0,4,2,35.0,706.0,671.0
19,700.0,4,2,-54.0,803.0,857.0
21,433.0,14,2,-160.0,539.5,699.5
21,467.0,22,8,-117.5,626.625,744.125
21,500.0,23,6,-186.33333333333334,668.0,854.3333333333334
21,533.0,22,7,-269.85714285714283,747.8571428571429,1017.7142857142857
21,567.0,21,7,-107.28571428571429,758.2857142857143,865.5714285714286
21,600.0,14,5,-90.8,669.2,760.0
21,633.0,10,5,16.0,802.4,786.4
22,233.0,24,8,-29.625,499.0,528.625
22,267.0,28,13,-22.692307692307693,551.9230769230769,574.6153846153846
22,300.0,25,11,-99.9090909090909,525.4545454545455,625.3636363636364
22,333.0,28,9,-9.88888888888889,536.8888888888889,546.7777777777778
22,367.0,22,12,10.666666666666666,531.9166666666666,521.25
22,400.0,6,4,-102.0,639.0,741.0
23,200.0,4,2,-58.0,479.0,537.0
23,300.0,29,9,-83.55555555555556,516.1111111111111,599.6666666666666
23,333.0,31,16,-60.875,497.0,557.875
23,367.0,22,6,-86.0,502.8333333333333,588.8333333333334
23,400.0,14,6,-67.5,550.6666666666666,618.1666666666666
23,433.0,12,5,-54.4,495.0,549.4
23,467.0,10,2,-63.0,590.5,653.5
23,500.0,3,2,-56.0,670.0,726.0
26,50.0,24,4,184.75,874.0,689.25
26,233.0,7,2,-169.0,498.0,667.0
26,300.0,25,10,-132.3,519.0,651.3
26,333.0,21,9,-333.6666666666667,570.5555555555555,904.2222222222222
26,367.0,14,3,-324.3333333333333,558.3333333333334,882.6666666666666
26,400.0,18,6,-62.833333333333336,680.6666666666666,743.5
26,433.0,20,9,-87.44444444444444,618.2222222222222,705.6666666666666
26,467.0,12,7,42.0,656.8571428571429,614.8571428571429
