subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
19,150.0,21,9,-61.111111111111114,386.8888888888889,448.0
19,200.0,16,12,-25.25,457.1666666666667,482.4166666666667
19,250.0,5,5,-37.2,430.2,467.4
2,0.0,17,7,-37.142857142857146,558.0,595.1428571428571
2,50.0,20,8,111.375,532.875,421.5
2,100.0,20,7,56.857142857142854,582.0,525.1428571428571
2,150.0,20,9,-43.333333333333336,492.1111111111111,535.4444444444445
2,200.0,16,11,83.63636363636364,550.2727272727273,466.6363636363636
2,250.0,8,4,-44.5,462.5,507.0
2,300.0,3,2,-40.5,475.5,516.0
20,300.0,11,2,-24.0,581.5,605.5
20,350.0,27,4,-114.0,560.25,674.25
20,400.0,37,18,-54.666666666666664,561.1666666666666,615.8333333333334
21,0.0,13,5,15.4,386.6,371.2
21,50.0,19,8,61.75,443.0,381.25
21,100.0,26,10,34.8,405.9,371.1
21,150.0,26,11,-20.181818181818183,374.3636363636364,394.54545454545456
21,200.0,16,9,-56.333333333333336,397.77777777777777,454.1111111111111
21,250.0,7,6,-57.833333333333336,432.5,490.3333333333333
22,200.0,21,9,-11.88888888888889,358.3333333333333,370.22222222222223
22,250.0,33,9,-54.44444444444444,404.55555555555554,459.0
22,300.0,31,16,-36.375,419.1875,455.5625
22,350.0,15,9,-70.11111111111111,454.22222222222223,524.3333333333334
22,400.0,5,3,-4.666666666666667,465.0,469.6666666666667
23,0.0,13,6,-12.0,343.5,355.5
23,50.0,12,7,11.571428571428571,359.57142857142856,348.0
23,100.0,18,5,-70.2,317.0,387.2
23,150.0,28,12,8.583333333333334,369.9166666666667,361.3333333333333
23,200.0,17,13,-1.1538461538461537,368.61538461538464,369.7692307692308
24,50.0,14,4,8.0,405.0,397.0
24,100.0,21,10,27.0,407.7,380.7
24,150.0,28,10,-40.3,414.6,454.9
24,200.0,31,13,4.538461538461538,360.7692307692308,356.2307692307692
24,250.0,17,12,11.833333333333334,397.4166666666667,385.5833333333333
24,300.0,3,2,-11.0,390.0,401.0
25,0.0,10,4,-5.75,301.75,307.5
25,50.0,18,5,21.8,409.6,387.8
25,100.0,25,11,-23.818181818181817,388.72727272727275,412.54545454545456
25,150.0,24,9,-4.666666666666667,417.6666666666667,422.3333333333333
25,200.0,20,11,-56.81818181818182,433.27272727272725,490.09090909090907
25,250.0,11,4,-5.5,415.75,421.25
27,50.0,17,4,-101.5,346.5,448.0
27,100.0,27,9,-29.555555555555557,370.0,399.55555555555554
27,150.0,30,10,-33.4,350.5,383.9
27,200.0,25,12,-13.916666666666666,359.6666666666667,373.5833333333333
27,250.0,12,9,-69.11111111111111,372.44444444444446,441.55555555555554
27,300.0,2,2,-43.0,339.5,382.5
3,50.0,24,3,-10.333333333333334,279.3333333333333,289.6666666666667
3,100.0,32,18,-32.22222222222222,301.27777777777777,333.5
3,150.0,21,9,-6.555555555555555,347.22222222222223,353.77777777777777
3,200.0,19,10,-53.4,350.0,403.4
3,250.0,12,6,18.5,398.3333333333333,379.8333333333333
3,300.0,6,3,0.3333333333333333,391.6666666666667,391.3333333333333
3,350.0,3,2,-93.5,382.0,475.5
4,0.0,19,6,31.333333333333332,349.6666666666667,318.3333333333333
4,50.0,30,11,-50.18181818181818,321.1818181818182,371.3636363636364
4,100.0,27,13,-10.153846153846153,365.2307692307692,375.38461538461536
4,150.0,18,8,7.25,307.0,299.75
4,200.0,10,6,-109.83333333333333,336.0,445.8333333333333
4,250.0,3,3,-21.666666666666668,329.3333333333333,351.0
5,50.0,12,2,50.0,398.5,348.5
5,100.0,21,9,9.555555555555555,445.22222222222223,435.6666666666667
5,150.0,25,5,-9.6,407.8,417.4
5,200.0,31,12,-11.916666666666666,429.5833333333333,441.5
5,250.0,22,14,25.785714285714285,406.64285714285717,380.85714285714283
5,300.0,6,5,-56.2,391.8,448.0
6,0.0,9,5,25.0,496.6,471.6
6,50.0,8,4,42.25,437.0,394.75
6,100.0,14,4,-33.5,404.5,438.0
6,150.0,22,6,-9.0,461.1666666666667,470.1666666666667
6,200.0,26,11,34.90909090909091,483.54545454545456,448.6363636363636
6,250.0,20,12,-60.75,508.3333333333333,569.0833333333334
6,300.0,6,3,-101.0,448.3333333333333,549.3333333333334
7,150.0,12,2,-43.5,461.0,504.5
7,200.0,21,7,-66.0,449.0,515.0
7,250.0,28,11,-9.272727272727273,455.72727272727275,465.0
7,300.0,28,9,-90.55555555555556,443.44444444444446,534.0
7,350.0,17,11,-6.181818181818182,468.6363636363636,474.8181818181818
7,400.0,9,3,-72.0,487.0,559.0
8,0.0,24,7,-13.0,364.42857142857144,377.42857142857144
8,50.0,32,15,16.0,405.6666666666667,389.6666666666667
8,100.0,25,15,1.4,356.73333333333335,355.3333333333333
8,150.0,11,8,-56.5,349.5,406.0
9,200.0,6,3,23.666666666666668,493.6666666666667,470.0
9,250.0,12,2,-29.5,475.0,504.5
9,300.0,19,4,-132.25,432.0,564.25
9,350.0,28,8,-33.625,537.625,571.25
9,400.0,31,12,-113.41666666666667,536.3333333333334,649.75
