subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
40,300.0,11,5,42.4,569.2,526.8
40,350.0,4,3,12.0,515.6666666666666,503.6666666666667
41,400.0,6,3,-33.333333333333336,514.6666666666666,548.0
41,450.0,8,2,-105.0,475.0,580.0
41,500.0,10,3,-179.0,563.3333333333334,742.3333333333334
41,550.0,11,4,-53.0,571.0,624.0
41,600.0,7,2,-137.0,605.5,742.5
42,150.0,15,2,206.0,649.0,443.0
42,200.0,20,8,14.125,605.125,591.0
42,250.0,13,6,-8.833333333333334,513.0,521.8333333333334
42,300.0,5,3,-13.0,540.3333333333334,553.3333333333334
43,150.0,11,3,-82.66666666666667,477.0,559.6666666666666
43,200.0,15,5,111.6,673.2,561.6
43,250.0,14,6,-154.66666666666666,513.0,667.6666666666666
43,300.0,8,2,93.5,680.0,586.5
44,250.0,5,2,-81.0,471.0,552.0
44,350.0,14,2,-135.5,542.0,677.5
44,400.0,12,6,1.1666666666666667,623.8333333333334,622.6666666666666
44,450.0,8,2,-64.0,608.0,672.0
44,500.0,7,2,-305.0,555.5,860.5
44,550.0,3,3,46.333333333333336,589.3333333333334,543.0
46,0.0,6,2,44.0,631.5,587.5
46,50.0,9,2,-44.0,580.5,624.5
46,100.0,9,5,139.0,631.8,492.8
46,150.0,9,4,11.75,606.5,594.75
46,200.0,10,3,190.33333333333334,776.3333333333334,586.0
46,250.0,9,3,213.66666666666666,791.3333333333334,577.6666666666666
46,300.0,6,3,-45.666666666666664,564.6666666666666,610.3333333333334
46,350.0,2,2,-8.5,658.5,667.0
47,350.0,13,3,-114.0,599.3333333333334,713.3333333333334
47,400.0,19,5,24.6,628.4,603.8
47,450.0,13,9,-23.333333333333332,633.4444444444445,656.7777777777778
47,500.0,3,2,-64.0,584.0,648.0
48,200.0,13,2,-14.5,504.5,519.0
48,250.0,22,4,-39.0,480.5,519.5
48,300.0,16,6,-7.666666666666667,434.8333333333333,442.5
48,350.0,4,2,-30.5,402.0,432.5
49,450.0,11,3,-176.66666666666666,584.3333333333334,761.0
49,500.0,10,2,-42.0,617.5,659.5
49,550.0,6,2,-61.5,588.5,650.0
51,200.0,10,2,149.5,614.0,464.5
51,250.0,16,3,70.33333333333333,576.0,505.6666666666667
51,300.0,11,5,-43.4,508.4,551.8
51,400.0,8,3,59.0,702.3333333333334,643.3333333333334
51,450.0,4,2,63.0,660.0,597.0
52,200.0,9,2,50.5,609.5,559.0
52,250.0,16,6,36.0,605.3333333333334,569.3333333333334
52,300.0,17,6,40.166666666666664,602.1666666666666,562.0
52,350.0,11,6,-38.833333333333336,530.5,569.3333333333334
53,250.0,11,2,-8.0,471.5,479.5
53,300.0,20,5,-116.0,509.8,625.8
53,350.0,17,7,-26.142857142857142,618.1428571428571,644.2857142857143
53,400.0,6,3,-82.33333333333333,600.0,682.3333333333334
54,300.0,10,2,98.5,664.0,565.5
54,350.0,14,2,-88.0,568.5,656.5
54,400.0,14,2,7.0,632.5,625.5
54,450.0,10,6,18.0,666.0,648.0
55,400.0,10,2,-342.0,566.0,908.0
55,450.0,14,2,-266.0,579.0,845.0
55,500.0,14,4,-125.0,645.0,770.0
55,550.0,9,2,-31.0,826.5,857.5
55,600.0,3,3,-79.33333333333333,681.0,760.3333333333334
56,300.0,11,2,98.5,642.0,543.5
56,350.0,16,8,19.5,656.5,637.0
56,400.0,13,6,-111.83333333333333,570.3333333333334,682.1666666666666
56,450.0,9,2,-14.5,633.0,647.5
58,450.0,15,4,-57.25,575.0,632.25
58,500.0,9,5,-84.8,638.0,722.8
58,550.0,7,2,279.0,968.0,689.0
58,650.0,5,3,-43.333333333333336,879.0,922.3333333333334
58,700.0,2,2,88.5,920.0,831.5
59,350.0,15,2,60.0,631.0,571.0
59,400.0,23,8,14.375,593.125,578.75
59,450.0,13,10,-21.8,603.6,625.4
59,500.0,2,2,-16.5,649.5,666.0
60,150.0,14,2,-46.5,494.0,540.5
60,200.0,19,5,78.0,593.0,515.0
60,250.0,13,9,-31.22222222222222,528.4444444444445,559.6666666666666
62,250.0,23,7,-89.71428571428571,466.0,555.7142857142857
62,300.0,15,8,-37.75,495.0,532.75
63,0.0,4,2,98.5,592.5,494.0
63,150.0,3,2,24.5,552.0,527.5
63,300.0,18,7,89.57142857142857,645.0,555.4285714285714
63,350.0,10,6,-71.16666666666667,542.3333333333334,613.5
64,250.0,7,2,15.0,650.0,635.0
64,300.0,15,4,-79.25,615.75,695.0
64,350.0,17,9,-48.77777777777778,556.1111111111111,604.8888888888889
64,400.0,9,5,-11.6,628.8,640.4
66,150.0,10,3,-69.0,503.3333333333333,572.3333333333334
66,200.0,17,7,13.714285714285714,558.8571428571429,545.1428571428571
66,250.0,16,8,-48.75,526.25,575.0
66,300.0,10,3,-93.0,510.3333333333333,603.3333333333334
66,350.0,4,4,13.0,551.0,538.0
71,400.0,13,6,226.16666666666666,819.8333333333334,593.6666666666666
71,450.0,9,3,-278.3333333333333,688.6666666666666,967.0
71,500.0,10,3,-137.0,667.3333333333334,804.3333333333334
71,550.0,7,2,47.0,669.0,622.0
74,250.0,13,5,174.8,823.8,649.0
74,300.0,14,4,-25.0,596.75,621.75
74,350.0,14,5,-41.8,643.4,685.2
74,400.0,8,2,80.5,713.5,633.0
76,0.0,17,6,149.33333333333334,721.3333333333334,572.0
76,50.0,6,3,106.33333333333333,816.0,709.6666666666666
76,150.0,7,2,-86.5,726.0,812.5
76,200.0,6,4,-150.25,562.75,713.0
76,300.0,6,2,-52.5,567.5,620.0
76,350.0,5,2,-32.0,578.0,610.0
76,450.0,2,2,-55.5,592.0,647.5
80,0.0,9,3,12.666666666666666,577.3333333333334,564.6666666666666
80,50.0,3,2,59.5,682.0,622.5
80,250.0,9,2,107.5,705.0,597.5
80,350.0,10,4,-17.5,519.75,537.25
80,400.0,4,3,-26.666666666666668,551.3333333333334,578.0
81,500.0,4,2,-16.0,704.0,720.0
81,550.0,6,2,30.5,612.0,581.5
81,600.0,10,2,26.5,694.5,668.0
81,650.0,12,5,-94.8,749.8,844.6
81,700.0,9,3,-118.66666666666667,784.3333333333334,903.0
81,750.0,4,3,92.0,775.6666666666666,683.6666666666666
82,300.0,8,2,43.5,680.0,636.5
82,350.0,18,5,-110.2,572.8,683.0
82,400.0,19,7,-78.14285714285714,620.8571428571429,699.0
82,450.0,8,4,-162.75,573.25,736.0
85,400.0,19,6,-60.333333333333336,578.5,638.8333333333334
85,450.0,14,9,35.111111111111114,658.2222222222222,623.1111111111111
85,500.0,8,3,-2.6666666666666665,700.3333333333334,703.0
85,550.0,4,2,112.0,698.0,586.0
87,200.0,19,5,96.8,717.4,620.6
87,250.0,15,8,1.875,684.5,682.625
87,300.0,4,2,-97.0,613.5,710.5
88,550.0,7,2,84.5,729.0,644.5
88,650.0,10,3,-185.0,799.0,984.0
88,700.0,6,2,-16.5,740.0,756.5
88,750.0,5,2,-7.0,884.5,891.5
89,0.0,6,4,30.75,618.0,587.25
89,100.0,13,4,25.25,603.0,577.75
89,150.0,11,4,17.75,643.5,625.75
89,200.0,6,5,49.6,652.8,603.2
89,300.0,7,2,-29.5,637.5,667.0
89,350.0,4,2,-23.5,536.0,559.5
90,100.0,6,2,-101.5,406.0,507.5
90,150.0,7,2,176.0,741.5,565.5
90,200.0,11,3,-81.0,529.3333333333334,610.3333333333334
90,250.0,16,5,-81.6,479.2,560.8
90,300.0,12,7,-21.857142857142858,523.0,544.8571428571429
90,350.0,3,2,4.5,510.0,505.5
91,50.0,4,2,178.0,629.0,451.0
91,150.0,5,3,20.666666666666668,488.0,467.3333333333333
91,200.0,9,2,144.0,633.0,489.0
91,250.0,16,5,87.0,544.8,457.8
91,300.0,13,6,-19.333333333333332,507.3333333333333,526.6666666666666
91,350.0,4,4,9.0,501.25,492.25
92,200.0,11,5,93.0,630.4,537.4
92,250.0,10,4,28.25,534.25,506.0
92,300.0,15,5,18.6,511.6,493.0
92,350.0,13,6,32.0,567.1666666666666,535.1666666666666
92,400.0,4,3,-103.0,538.0,641.0
94,200.0,15,3,98.66666666666667,537.3333333333334,438.6666666666667
94,250.0,19,6,-23.833333333333332,464.5,488.3333333333333
94,300.0,14,7,23.857142857142858,492.57142857142856,468.7142857142857
94,350.0,5,4,-56.75,426.5,483.25
96,350.0,12,2,-70.5,448.0,518.5
96,400.0,14,4,-24.5,522.5,547.0
96,450.0,12,4,6.0,586.75,580.75
96,500.0,10,3,-41.0,678.0,719.0
96,550.0,3,2,-249.5,610.0,859.5
97,200.0,20,2,-6.0,513.5,519.5
97,250.0,22,12,-63.416666666666664,454.9166666666667,518.3333333333334
97,300.0,9,4,-69.0,539.75,608.75
97,350.0,4,2,-46.5,514.0,560.5
99,250.0,9,2,13.5,645.5,632.0
99,300.0,20,4,-170.75,442.5,613.25
99,350.0,19,11,-83.18181818181819,511.45454545454544,594.6363636363636
99,400.0,5,3,-46.333333333333336,525.3333333333334,571.6666666666666
100,250.0,18,6,-81.0,570.1666666666666,651.1666666666666
100,300.0,11,6,-85.5,573.3333333333334,658.8333333333334
100,350.0,7,2,-143.5,611.5,755.0
100,400.0,3,3,8.666666666666666,699.0,690.3333333333334
101,350.0,6,2,-112.0,492.5,604.5
101,400.0,8,2,66.5,725.0,658.5
101,450.0,8,3,-67.66666666666667,648.0,715.6666666666666
101,550.0,12,2,-187.5,813.0,1000.5
101,600.0,9,4,-6.25,740.0,746.25
102,100.0,11,2,514.5,1009.0,494.5
102,150.0,15,4,-24.75,507.75,532.5
102,200.0,13,3,-23.0,531.3333333333334,554.3333333333334
102,250.0,9,2,71.0,533.0,462.0
103,250.0,9,3,-239.66666666666666,554.6666666666666,794.3333333333334
103,300.0,15,4,-27.0,625.25,652.25
103,350.0,18,5,-146.4,483.8,630.2
103,400.0,11,6,4.166666666666667,664.1666666666666,660.0
103,450.0,2,2,242.5,605.5,363.0
105,350.0,5,2,34.5,573.5,539.0
105,450.0,11,3,-67.0,676.0,743.0
105,500.0,12,4,27.25,679.5,652.25
105,550.0,7,2,-19.0,629.5,648.5
106,0.0,7,2,134.0,568.0,434.0
106,50.0,9,2,77.5,521.0,443.5
106,100.0,15,4,27.75,495.5,467.75
106,150.0,14,3,142.66666666666666,592.0,449.3333333333333
106,200.0,9,5,-76.4,398.4,474.8
106,250.0,5,3,-156.66666666666666,397.0,553.6666666666666
107,350.0,9,2,-51.0,467.5,518.5
107,400.0,10,3,-56.333333333333336,494.0,550.3333333333334
107,450.0,6,3,21.0,611.0,590.0
107,500.0,5,2,146.0,758.0,612.0
107,600.0,7,3,-113.0,804.6666666666666,917.6666666666666
107,650.0,4,2,-191.5,641.5,833.0
108,200.0,8,3,-12.333333333333334,705.0,717.3333333333334
108,250.0,8,2,203.0,904.5,701.5
108,300.0,8,2,-83.5,616.5,700.0
108,350.0,7,3,35.666666666666664,689.6666666666666,654.0
108,450.0,9,3,11.333333333333334,664.3333333333334,653.0
109,150.0,18,5,-12.6,596.2,608.8
109,200.0,20,4,-54.75,518.75,573.5
109,250.0,12,7,-63.57142857142857,541.4285714285714,605.0
112,250.0,20,3,21.0,617.3333333333334,596.3333333333334
112,300.0,22,11,48.63636363636363,571.1818181818181,522.5454545454545
112,350.0,8,5,-87.6,470.4,558.0
113,200.0,10,2,60.5,603.0,542.5
113,250.0,22,4,29.5,615.75,586.25
113,300.0,19,7,12.0,561.7142857142857,549.7142857142857
113,350.0,6,4,-24.75,546.0,570.75
114,0.0,9,5,228.0,799.2,571.2
114,50.0,5,2,202.5,774.5,572.0
114,200.0,5,3,-103.66666666666667,492.3333333333333,596.0
114,250.0,4,2,25.0,559.0,534.0
114,350.0,7,3,14.333333333333334,596.3333333333334,582.0
117,150.0,5,2,-138.5,376.5,515.0
117,250.0,9,3,-23.666666666666668,474.3333333333333,498.0
117,300.0,6,2,-41.0,430.5,471.5
117,450.0,7,4,43.5,593.75,550.25
122,100.0,12,2,40.0,567.5,527.5
122,150.0,20,6,4.333333333333333,479.5,475.1666666666667
122,200.0,15,8,72.875,566.625,493.75
122,250.0,5,3,149.0,581.6666666666666,432.6666666666667
123,0.0,16,4,101.5,520.75,419.25
123,50.0,13,4,92.0,517.25,425.25
123,150.0,7,4,124.25,657.0,532.75
123,200.0,6,3,77.66666666666667,589.3333333333334,511.6666666666667
123,250.0,6,2,38.0,512.0,474.0
124,350.0,14,5,-141.8,584.0,725.8
124,400.0,13,3,-23.0,619.3333333333334,642.3333333333334
124,450.0,13,5,-7.2,614.4,621.6
124,500.0,7,5,-1.2,650.6,651.8
125,250.0,15,4,70.0,734.75,664.75
125,300.0,14,5,-72.8,520.4,593.2
125,350.0,8,5,1.8,566.2,564.4
125,400.0,6,2,-48.5,598.0,646.5
125,450.0,3,2,6.5,540.0,533.5
126,200.0,7,2,53.5,722.0,668.5
126,250.0,15,3,144.66666666666666,708.6666666666666,564.0
126,300.0,20,7,27.428571428571427,657.0,629.5714285714286
126,350.0,11,7,-17.0,622.5714285714286,639.5714285714286
127,0.0,9,4,-5.5,703.0,708.5
127,50.0,3,2,67.5,566.0,498.5
127,150.0,11,2,-51.0,624.5,675.5
127,200.0,17,9,-25.0,585.7777777777778,610.7777777777778
127,250.0,11,6,-20.5,559.0,579.5
127,300.0,5,2,147.5,780.5,633.0
128,0.0,8,2,59.5,507.0,447.5
128,50.0,19,2,127.0,532.5,405.5
128,100.0,18,12,10.166666666666666,498.75,488.5833333333333
128,150.0,5,3,49.666666666666664,489.3333333333333,439.6666666666667
128,250.0,5,2,-79.0,471.5,550.5
132,200.0,15,2,73.0,642.5,569.5
132,250.0,21,9,-35.111111111111114,585.8888888888889,621.0
132,300.0,11,8,-33.0,574.25,607.25
133,500.0,11,2,16.0,773.5,757.5
133,550.0,16,5,-65.0,679.0,744.0
133,600.0,11,6,-80.66666666666667,712.3333333333334,793.0
133,650.0,3,3,-64.33333333333333,780.0,844.3333333333334
134,200.0,11,2,-189.0,659.0,848.0
134,250.0,13,4,-38.75,515.5,554.25
134,300.0,12,4,-115.5,511.75,627.25
134,350.0,6,2,-6.5,582.5,589.0
134,400.0,5,2,-73.5,525.5,599.0
134,450.0,4,2,-36.0,461.5,497.5
136,450.0,7,2,-165.0,592.5,757.5
136,500.0,21,2,-4.0,686.0,690.0
136,550.0,19,10,-44.7,677.7,722.4
139,150.0,4,2,-78.0,492.0,570.0
139,200.0,5,2,-4.0,480.5,484.5
139,250.0,10,2,-40.0,534.5,574.5
139,300.0,16,5,-51.0,561.2,612.2
139,350.0,15,4,-65.5,514.0,579.5
139,400.0,6,3,-4.333333333333333,558.3333333333334,562.6666666666666
140,150.0,9,4,150.25,647.25,497.0
140,250.0,17,9,98.22222222222223,665.0,566.7777777777778
140,300.0,7,3,-38.333333333333336,504.3333333333333,542.6666666666666
141,100.0,7,2,291.5,854.5,563.0
141,150.0,11,3,-21.0,546.0,567.0
141,200.0,17,5,40.8,623.2,582.4
141,250.0,16,6,-33.5,552.1666666666666,585.6666666666666
141,300.0,6,3,13.0,551.6666666666666,538.6666666666666
142,200.0,12,4,112.75,614.25,501.5
142,250.0,16,4,19.75,538.25,518.5
142,300.0,14,6,40.333333333333336,571.6666666666666,531.3333333333334
142,350.0,8,3,-64.0,486.3333333333333,550.3333333333334
142,400.0,3,2,-69.5,606.0,675.5
144,250.0,10,2,-76.5,409.0,485.5
144,300.0,17,2,-60.5,517.5,578.0
144,350.0,17,11,-16.181818181818183,479.1818181818182,495.3636363636364
144,400.0,9,2,-80.0,537.5,617.5
144,450.0,3,3,29.333333333333332,549.6666666666666,520.3333333333334
146,250.0,16,5,188.8,641.0,452.2
146,300.0,18,4,79.25,563.0,483.75
146,350.0,14,4,-4.0,554.0,558.0
146,400.0,5,2,-16.0,498.5,514.5
150,200.0,21,5,10.6,464.4,453.8
150,250.0,18,8,-27.375,460.875,488.25
150,300.0,5,2,-14.5,474.5,489.0
151,200.0,11,2,121.5,547.0,425.5
151,250.0,18,5,-39.6,497.0,536.6
151,300.0,17,6,1.6666666666666667,488.1666666666667,486.5
151,350.0,8,7,48.714285714285715,533.2857142857143,484.57142857142856
154,200.0,12,3,10.0,485.6666666666667,475.6666666666667
154,250.0,13,5,-11.4,549.0,560.4
154,300.0,14,3,8.0,528.3333333333334,520.3333333333334
154,350.0,10,6,-66.83333333333333,485.5,552.3333333333334
156,300.0,5,3,5.0,564.6666666666666,559.6666666666666
156,400.0,6,2,-62.0,747.0,809.0
156,450.0,8,3,95.33333333333333,733.3333333333334,638.0
156,500.0,7,3,-62.333333333333336,659.0,721.3333333333334
156,550.0,5,2,107.5,850.0,742.5
156,600.0,7,2,-142.0,686.5,828.5
156,650.0,5,2,-194.5,766.0,960.5
158,400.0,16,4,95.25,809.5,714.25
158,450.0,13,5,37.4,629.0,591.6
158,500.0,12,5,-24.6,650.6,675.2
158,550.0,8,5,-38.0,679.4,717.4
160,0.0,7,3,227.0,837.0,610.0
160,50.0,7,3,287.0,767.0,480.0
160,100.0,6,3,10.333333333333334,545.6666666666666,535.3333333333334
160,150.0,4,2,88.5,623.5,535.0
160,250.0,11,5,2.6,601.6,599.0
160,300.0,9,4,0.25,663.75,663.5
160,350.0,7,3,-143.66666666666666,601.3333333333334,745.0
160,400.0,3,2,-43.0,607.5,650.5
161,350.0,17,5,-7.8,624.0,631.8
161,400.0,15,7,47.857142857142854,687.0,639.1428571428571
161,500.0,7,2,-85.0,659.5,744.5
162,250.0,11,3,-50.333333333333336,522.0,572.3333333333334
162,300.0,18,5,-46.4,527.2,573.6
162,350.0,14,7,-31.571428571428573,520.7142857142857,552.2857142857143
162,450.0,4,2,-172.0,583.0,755.0
162,500.0,3,2,-321.0,636.5,957.5
165,200.0,8,2,213.5,687.0,473.5
165,250.0,11,2,14.0,568.5,554.5
165,300.0,13,3,129.33333333333334,669.6666666666666,540.3333333333334
165,350.0,12,3,-55.0,562.6666666666666,617.6666666666666
165,400.0,8,3,27.666666666666668,647.0,619.3333333333334
165,450.0,3,2,-47.0,598.0,645.0
167,200.0,17,5,61.8,621.8,560.0
167,250.0,16,5,-31.8,530.8,562.6
167,300.0,7,4,-32.25,549.75,582.0
168,100.0,12,2,50.5,467.5,417.0
168,150.0,23,5,116.0,553.0,437.0
168,200.0,17,9,44.0,512.4444444444445,468.44444444444446
168,250.0,5,4,-19.0,415.75,434.75
171,0.0,5,2,30.0,528.0,498.0
171,100.0,14,5,95.2,577.0,481.8
171,150.0,14,2,153.0,558.0,405.0
171,200.0,12,7,-12.571428571428571,558.8571428571429,571.4285714285714
171,250.0,5,4,78.25,506.0,427.75
172,100.0,15,2,-81.0,400.0,481.0
172,150.0,20,8,-3.75,455.875,459.625
172,200.0,12,5,34.4,485.8,451.4
