subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
1,0.0,5,4,-38.75,217.0,255.75
10,0.0,2,2,26.5,277.5,251.0
11,0.0,28,8,-8.0,309.375,317.375
11,50.0,38,12,1.8333333333333333,333.9166666666667,332.0833333333333
11,100.0,26,15,-0.5333333333333333,324.73333333333335,325.26666666666665
11,150.0,8,4,20.75,327.25,306.5
11,200.0,2,2,-55.0,278.5,333.5
13,0.0,32,10,-20.5,358.7,379.2
13,50.0,25,14,2.4285714285714284,364.35714285714283,361.92857142857144
13,100.0,13,7,-16.142857142857142,353.7142857142857,369.85714285714283
13,150.0,5,3,-35.666666666666664,355.0,390.6666666666667
14,0.0,10,6,-4.0,314.8333333333333,318.8333333333333
14,50.0,7,3,89.33333333333333,347.0,257.6666666666667
14,100.0,4,4,-22.75,265.0,287.75
16,0.0,17,7,-47.0,223.71428571428572,270.7142857142857
16,50.0,6,5,18.6,277.8,259.2
17,0.0,16,4,20.0,404.75,384.75
17,50.0,22,7,36.42857142857143,423.42857142857144,387.0
17,100.0,25,11,-19.545454545454547,378.8181818181818,398.3636363636364
17,150.0,20,11,-33.27272727272727,375.09090909090907,408.3636363636364
17,200.0,9,6,-32.0,356.3333333333333,388.3333333333333
18,0.0,14,3,55.333333333333336,317.3333333333333,262.0
18,50.0,33,8,-9.125,364.375,373.5
18,100.0,36,20,-29.75,327.25,357.0
18,150.0,17,13,-40.61538461538461,342.9230769230769,383.53846153846155
18,200.0,3,3,-78.0,319.0,397.0
2,0.0,17,6,58.333333333333336,291.3333333333333,233.0
2,50.0,26,9,3.5555555555555554,267.44444444444446,263.8888888888889
2,100.0,29,12,-46.0,283.4166666666667,329.4166666666667
2,150.0,23,9,-36.333333333333336,345.3333333333333,381.6666666666667
2,200.0,12,8,15.875,373.875,358.0
20,0.0,28,9,5.111111111111111,347.0,341.8888888888889
20,50.0,24,15,21.066666666666666,375.93333333333334,354.8666666666667
20,100.0,11,6,-41.833333333333336,277.0,318.8333333333333
20,150.0,5,5,-10.8,352.8,363.6
21,0.0,19,4,-44.0,325.25,369.25
21,50.0,33,12,-39.833333333333336,312.25,352.0833333333333
21,100.0,33,16,32.0,355.625,323.625
21,150.0,21,12,-57.333333333333336,318.0833333333333,375.4166666666667
21,200.0,7,3,1.3333333333333333,360.6666666666667,359.3333333333333
23,0.0,15,7,52.285714285714285,345.7142857142857,293.42857142857144
23,50.0,10,5,10.6,312.8,302.2
23,150.0,4,3,39.666666666666664,375.0,335.3333333333333
24,0.0,18,6,-19.666666666666668,266.0,285.6666666666667
24,50.0,13,5,-17.2,277.6,294.8
24,100.0,5,4,34.0,307.5,273.5
25,0.0,12,6,-53.5,249.83333333333334,303.3333333333333
25,50.0,8,5,52.2,337.0,284.8
25,100.0,5,3,-30.333333333333332,325.6666666666667,356.0
25,150.0,4,2,-184.0,397.0,581.0
25,200.0,2,2,-165.5,400.0,565.5
28,0.0,18,5,-4.6,311.0,315.6
28,50.0,25,11,-19.90909090909091,293.6363636363636,313.54545454545456
28,100.0,24,12,-0.4166666666666667,333.5833333333333,334.0
28,150.0,17,11,-47.63636363636363,328.09090909090907,375.72727272727275
28,200.0,6,4,-45.0,426.25,471.25
3,0.0,33,16,-16.375,303.25,319.625
3,50.0,17,9,-26.555555555555557,298.6666666666667,325.22222222222223
3,100.0,5,4,-54.0,264.0,318.0
30,0.0,22,9,-57.55555555555556,237.88888888888889,295.44444444444446
30,50.0,18,7,15.714285714285714,294.14285714285717,278.42857142857144
30,100.0,20,8,-24.75,336.25,361.0
30,150.0,13,5,-76.0,305.0,381.0
30,200.0,4,2,-64.0,326.0,390.0
32,0.0,20,9,-62.22222222222222,331.44444444444446,393.6666666666667
32,50.0,22,6,-48.666666666666664,344.6666666666667,393.3333333333333
32,100.0,19,8,-1.375,363.875,365.25
32,150.0,12,5,-42.4,326.2,368.6
32,200.0,7,4,-59.0,329.5,388.5
35,0.0,15,6,38.166666666666664,398.8333333333333,360.6666666666667
35,50.0,21,7,66.14285714285714,445.42857142857144,379.2857142857143
35,100.0,23,11,-10.545454545454545,460.1818181818182,470.72727272727275
35,150.0,23,6,25.666666666666668,422.8333333333333,397.1666666666667
35,200.0,16,11,78.9090909090909,463.1818181818182,384.27272727272725
4,200.0,36,14,-21.285714285714285,347.0,368.2857142857143
5,0.0,12,2,122.5,519.0,396.5
5,50.0,23,7,6.714285714285714,374.85714285714283,368.14285714285717
5,100.0,29,12,-71.83333333333333,356.0833333333333,427.9166666666667
5,150.0,33,9,-13.666666666666666,377.0,390.6666666666667
5,200.0,18,14,-17.928571428571427,380.14285714285717,398.07142857142856
6,0.0,13,2,-35.0,399.0,434.0
6,50.0,20,9,-6.777777777777778,414.3333333333333,421.1111111111111
6,100.0,25,8,21.875,427.0,405.125
6,150.0,31,11,-9.545454545454545,383.90909090909093,393.45454545454544
6,200.0,20,12,-64.33333333333333,351.0,415.3333333333333
8,0.0,35,6,1.0,324.3333333333333,323.3333333333333
8,50.0,39,22,8.0,343.40909090909093,335.40909090909093
8,100.0,21,10,-16.7,320.3,337.0
8,150.0,12,8,-23.5,296.375,319.875
8,200.0,3,3,-25.0,325.6666666666667,350.6666666666667
9,0.0,27,9,102.88888888888889,465.77777777777777,362.8888888888889
9,50.0,33,13,-15.0,362.0769230769231,377.0769230769231
9,100.0,24,12,-91.58333333333333,330.1666666666667,421.75
9,150.0,11,6,-148.16666666666666,351.3333333333333,499.5
9,200.0,3,3,69.33333333333333,447.3333333333333,378.0
