subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
4,200.0,134,36,-35.52777777777778,384.5,420.02777777777777
4,250.0,129,48,-17.208333333333332,403.3541666666667,420.5625
4,300.0,75,27,-33.0,409.5925925925926,442.5925925925926
4,350.0,22,10,-26.2,457.6,483.8
4,400.0,12,4,-75.0,452.5,527.5
4,450.0,2,2,-55.5,492.0,547.5
5,100.0,35,3,38.0,420.0,382.0
5,150.0,66,17,1.9411764705882353,456.2352941176471,454.29411764705884
5,200.0,98,27,-74.85185185185185,428.2962962962963,503.14814814814815
5,250.0,128,37,-58.729729729729726,471.35135135135135,530.081081081081
5,300.0,67,32,-58.625,475.375,534.0
5,350.0,43,16,-91.8125,514.8125,606.625
5,400.0,21,9,-23.666666666666668,493.1111111111111,516.7777777777778
5,450.0,12,4,-91.5,544.0,635.5
5,500.0,3,2,-70.5,644.5,715.0
6,100.0,37,3,-41.666666666666664,395.6666666666667,437.3333333333333
6,150.0,125,23,8.521739130434783,436.7391304347826,428.2173913043478
6,200.0,143,46,-49.21739130434783,377.9130434782609,427.1304347826087
6,250.0,104,42,-28.761904761904763,404.6904761904762,433.45238095238096
6,300.0,48,20,-37.15,447.0,484.15
6,350.0,17,10,8.7,475.3,466.6
7,250.0,38,13,-72.61538461538461,437.7692307692308,510.38461538461536
7,300.0,72,14,-91.85714285714286,443.64285714285717,535.5
7,350.0,94,28,-102.89285714285714,484.92857142857144,587.8214285714286
7,400.0,71,27,-110.03703703703704,534.1851851851852,644.2222222222222
7,450.0,77,17,-86.23529411764706,623.8235294117648,710.0588235294117
7,500.0,57,24,-42.041666666666664,628.4583333333334,670.5
7,550.0,26,11,-85.63636363636364,603.3636363636364,689.0
7,600.0,16,6,-115.16666666666667,634.5,749.6666666666666
7,650.0,7,4,-190.75,595.25,786.0
8,100.0,93,25,-22.64,450.68,473.32
8,150.0,78,23,-26.304347826086957,426.8695652173913,453.17391304347825
8,200.0,54,22,-151.9090909090909,390.40909090909093,542.3181818181819
8,250.0,24,10,-139.9,426.7,566.6
8,300.0,5,4,28.5,436.25,407.75
9,150.0,10,2,113.0,424.5,311.5
9,200.0,13,3,22.666666666666668,398.6666666666667,376.0
9,250.0,21,4,-55.0,421.5,476.5
9,300.0,38,9,-61.44444444444444,468.8888888888889,530.3333333333334
9,350.0,65,14,-78.0,528.0714285714286,606.0714285714286
9,400.0,96,20,-134.15,510.95,645.1
9,450.0,113,38,-96.94736842105263,548.1578947368421,645.1052631578947
9,500.0,77,27,-109.4074074074074,543.9629629629629,653.3703703703703
9,550.0,26,16,-46.1875,591.125,637.3125
9,600.0,12,3,-79.0,581.3333333333334,660.3333333333334
9,650.0,5,4,-171.0,496.25,667.25
